name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=11,qubits=30,CNOT,t_avg=199.743,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=11,qubits=30,CNOT,t_avg=79.3545,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=11,qubits=30,CNOT,t_avg=76.075,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=12,qubits=30,CNOT,t_avg=705.418,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=12,qubits=30,CNOT,t_avg=188.244,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=12,qubits=30,CNOT,t_avg=79.5427,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=12,qubits=30,CNOT,t_avg=76.0945,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=13,qubits=30,CNOT,t_avg=726.704,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=13,qubits=30,CNOT,t_avg=200.827,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=13,qubits=30,CNOT,t_avg=87.2435,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=13,qubits=30,CNOT,t_avg=82.4734,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=14,qubits=30,CNOT,t_avg=736.922,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=14,qubits=30,CNOT,t_avg=197.921,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=14,qubits=30,CNOT,t_avg=87.4516,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=14,qubits=30,CNOT,t_avg=82.2705,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=15,qubits=30,CNOT,t_avg=739.27,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=15,qubits=30,CNOT,t_avg=201.49,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=15,qubits=30,CNOT,t_avg=87.4436,t_ratio=1/1000,kernel=AVX512
